t,psi
11712.0,0.0073137453760043665
11724.0,0.007357684862125123
11736.0,0.007405553543775515
11748.0,0.007457349998210249
11760.0,0.007513073748946879
11772.0,0.0075727252551391795
11784.0,0.0076363059007264035
11796.0,0.007703817983359666
11808.0,0.007775264703106497
11820.0,0.007850650150934817
11832.0,0.007929979296977268
11844.0,0.00801325797857697
11856.0,0.008100492888115608
11868.0,0.008191691560624761
11880.0,0.0082868623611814
11892.0,0.00838601447208826
11904.0,0.008489157879840059
11916.0,0.008596303361876055
11928.0,0.008707462473119983
11940.0,0.008822647532307876
11952.0,0.008941871608104484
11964.0,0.009065148505009037
11976.0,0.00919249274905096
11988.0,0.009323919573276149
12000.0,0.009459444903024573
12012.0,0.009599085340999687
12024.0,0.009742858152130447
12036.0,0.009890781248226437
12048.0,0.010042873172426928
12060.0,0.01019915308344436
12072.0,0.010359640739603082
12084.0,0.010524356482674014
12096.0,0.010693321221505906
12108.0,0.010866556415454134
12120.0,0.011044084057607567
12132.0,0.011225926657814632
12144.0,0.011412107225509258
12156.0,0.011602649252337683
12168.0,0.011797576694587142
12180.0,0.01199691395541742
12192.0,0.012200685866896325
12204.0,0.012408917671840328
12216.0,0.0126216350054615
12228.0,0.012838863876822012
12240.0,0.013060630650097719
12252.0,0.013286962025651952
12264.0,0.013517885020921392
12276.0,0.013753426951115307
12288.0,0.0139936154097301
12300.0,0.014238478248880672
12312.0,0.014488043559450782
12324.0,0.014742339651064059
12336.0,0.015001395031877977
12348.0,0.015265238388202852
12360.0,0.015533898563948191
12372.0,0.01580740453989874
12384.0,0.016085785412822844
12396.0,0.01636907037441555
12408.0,0.016657288690079534
12420.0,0.016950469677546327
12432.0,0.017248642685341223
12444.0,0.017551837071094704
12456.0,0.017860082179703817
12468.0,0.018173407321346847
12480.0,0.01849184174935482
12492.0,0.01881541463794356
12504.0,0.019144155059810028
12516.0,0.019478091963596986
12528.0,0.01981725415123003
12540.0,0.02016167025513135
12552.0,0.020511368715314462
12564.0,0.020866377756364626
12576.0,0.021226725364309633
12588.0,0.021592439263385624
12600.0,0.021963546892703283
12612.0,0.022340075382819388
12624.0,0.022722051532218967
12636.0,0.023109501783713817
12648.0,0.023502452200762868
12660.0,0.023900928443720014
12672.0,0.02430495574601592
12684.0,0.02471455889027931
12696.0,0.025129762184404526
12708.0,0.025550589437571446
12720.0,0.025977063936224724
12732.0,0.02640920842001869
12744.0,0.02684704505773531
12756.0,0.027290595423181987
12768.0,0.027739880471076478
12780.0,0.028194920512926606
12792.0,0.028655735192911834
12804.0,0.029122343463774958
12816.0,0.029594763562731424
12828.0,0.03007301298740446
12840.0,0.030557108471794128
12852.0,0.03104706596228871
12864.0,0.03154290059372668
12876.0,0.03204462666551825
12888.0,0.032552257617834826
12900.0,0.03306580600787561
12912.0,0.033585283486220224
12924.0,0.0341107007732764
12936.0,0.0346420676358324
12948.0,0.03517939286372317
12960.0,0.035722684246620076
12972.0,0.03627194855095372
12984.0,0.03682719149697979
12996.0,0.03738841773599756
13008.0,0.03795563082773139
13020.0,0.03852883321788506
13032.0,0.03910802621587937
13044.0,0.039693209972783146
13056.0,0.04028438345944802
13068.0,0.040881544444857774
13080.0,0.04148468947470239
13092.0,0.042093813850187796
13104.0,0.04270891160709189
13116.0,0.04332997549507762
13128.0,0.04395699695727377
13140.0,0.04458996611013493
13152.0,0.04522887172359089
13164.0,0.045873701201496885
13176.0,0.04652444056239563
13188.0,0.04718107442060215
13200.0,0.04784358596762246
13212.0,0.04851195695391733
13224.0,0.04918616767102201
13236.0,0.04986619693403342
13248.0,0.05055202206447552
13260.0,0.051243618873554046
13272.0,0.051940961645812
13284.0,0.05264402312319656
13296.0,0.05335277448954871
13308.0,0.054067185355526466
13320.0,0.05478722374397291
13332.0,0.05551285607573923
13344.0,0.05624404715597467
13356.0,0.0569807601608933
13368.0,0.05772295662502858
13380.0,0.05847059642898669
13392.0,0.059223637787708346
13404.0,0.059982037239250545
13416.0,0.060745749634097713
13428.0,0.061514728125013046
13440.0,0.06228892415743974
13452.0,0.06306828746046245
13464.0,0.0638527660383384
13476.0,0.0646423061626082
13488.0,0.06543685236479585
13500.0,0.06623634742970684
13512.0,0.06704073238933447
13524.0,0.06784994651738237
13536.0,0.06866392732441284
13548.0,0.06948261055362942
13560.0,0.07030593017730202
13572.0,0.07113381839384304
13584.0,0.0719662056255424
13596.0,0.07280302051696934
13608.0,0.0736441899340487
13620.0,0.07448963896381862
13632.0,0.07533929091487737
13644.0,0.07619306731852551
13656.0,0.07705088793061043
13668.0,0.07791267073407956
13680.0,0.07877833194224784
13692.0,0.07964778600278577
13704.0,0.08052094560243339
13716.0,0.08139772167244495
13728.0,0.08227802339476972
13740.0,0.08316175820897329
13752.0,0.08404883181990326
13764.0,0.08493914820610395
13776.0,0.08583260962898324
13788.0,0.08672911664273476
13800.0,0.0876285681050189
13812.0,0.08853086118840449
13824.0,0.089435891392574
13836.0,0.09034355255729407
13848.0,0.09125373687615228
13860.0,0.09216633491106227
13872.0,0.09308123560753732
13884.0,0.09399832631073282
13896.0,0.09491749278225818
13908.0,0.0958386192177574
13920.0,0.0967615882652574
13932.0,0.09768628104428369
13944.0,0.0986125771657411
13956.0,0.09954035475255808
13968.0,0.10046949046109219
13980.0,0.10139985950329394
13992.0,0.102331335669626
14004.0,0.10326379135273425
14016.0,0.10419709757186649
14028.0,0.10513112399803469
14040.0,0.10606573897991621
14052.0,0.10700080957048816
14064.0,0.1079362015543899
14076.0,0.10887177947600754
14088.0,0.1098074066682738
14100.0,0.11074294528217657
14112.0,0.11167825631696912
14124.0,0.11261319965107343
14136.0,0.11354763407366991
14148.0,0.11448141731696374
14160.0,0.11541440608911958
14172.0,0.1163464561078553
14184.0,0.11727742213468467
14196.0,0.1182071580097992
14208.0,0.1191355166875785
14220.0,0.12006235027271803
14232.0,0.12098751005696305
14244.0,0.1219108465564373
14256.0,0.12283220954955351
14268.0,0.12375144811549414
14280.0,0.12466841067324874
14292.0,0.12558294502119494
14304.0,0.12649489837720979
14316.0,0.12740411741929625
14328.0,0.12831044832671198
14340.0,0.1292137368215846
14352.0,0.1301138282109985
14364.0,0.1310105674295383
14376.0,0.1319037990822723
14388.0,0.13279336748816076
14400.0,0.13367911672387173
14412.0,0.1345608906679883
14424.0,0.13543853304558967
14436.0,0.13631188747318923
14448.0,0.1371807975040114
14460.0,0.13804510667358988
14472.0,0.1389046585456684
14484.0,0.13975929675838628
14496.0,0.140608865070729
14508.0,0.14145320740922612
14520.0,0.14229216791487587
14532.0,0.14312559099027805
14544.0,0.14395332134695477
14556.0,0.14477520405283978
14568.0,0.1455910845799157
14580.0,0.1464008088519792
14592.0,0.1472042232925133
14604.0,0.14800117487264677
14616.0,0.14879151115917924
14628.0,0.14957508036265094
14640.0,0.15035173138543675
14652.0,0.15112131386984284
14664.0,0.15188367824618412
14676.0,0.1526386757808223
14688.0,0.15338615862414168
14700.0,0.1541259798584423
14712.0,0.1548579935457278
14724.0,0.1555820547753669
14736.0,0.15629801971160678
14748.0,0.15700574564091607
14760.0,0.1577050910191363
14772.0,0.15839591551841953
14784.0,0.15907808007393104
14796.0,0.15975144693029433
14808.0,0.16041587968775797
14820.0,0.1610712433480615
14832.0,0.16171740435997975
14844.0,0.1623542306645232
14856.0,0.162981591739774
14868.0,0.16359935864533512
14880.0,0.16420740406637263
14892.0,0.16480560235722902
14904.0,0.16539382958458748
14916.0,0.1659719635701657
14928.0,0.16653988393291907
14940.0,0.16709747213073262
14952.0,0.1676446115015814
14964.0,0.16818118730413956
14976.0,0.16870708675781804
14988.0,0.16922219908221148
15000.0,0.16972641553593468
15012.0,0.17021962945483032
15024.0,0.170701736289528
15036.0,0.171172633642337
15048.0,0.17163222130345412
15060.0,0.17208040128646857
15072.0,0.17251707786314646
15084.0,0.17294215759747775
15096.0,0.17335554937896794
15108.0,0.17375716445515896
15120.0,0.17414691646336197
15132.0,0.174524721461587
15144.0,0.17489049795865308
15156.0,0.17524416694346445
15168.0,0.17558565191343783
15180.0,0.17591487890206606
15192.0,0.1762317765056049
15204.0,0.17653627590886872
15216.0,0.17682831091012285
15228.0,0.17710781794505906
15240.0,0.17737473610984256
15252.0,0.177629007183219
15264.0,0.17787057564766937
15276.0,0.17809938870960307
15288.0,0.17831539631857807
15300.0,0.17851855118553847
15312.0,0.1787088088000608
15324.0,0.17888612744659907
15336.0,0.17905046821972154
15348.0,0.17920179503833025
15360.0,0.17934007465885696
15372.0,0.17946527668742807
15384.0,0.1795773735909925
15396.0,0.17967634070740715
15408.0,0.1797621562544741
15420.0,0.17983480133792534
15432.0,0.1798942599583511
15444.0,0.17994051901706737
15456.0,0.17997356832092085
15468.0,0.1799934005860276
15480.0,0.18000001144044445
15492.0,0.1799933994257709
15504.0,0.17997356599768166
15516.0,0.17994051552538873
15528.0,0.17989425529003356
15540.0,0.17983479548201037
15552.0,0.17976214919722155
15564.0,0.17967633243226747
15576.0,0.1795773640785728
15588.0,0.1794652659154528
15600.0,0.17934006260212254
15612.0,0.1792017816686538
15624.0,0.17905045350588367
15636.0,0.17888611135428062
15648.0,0.17870879129177328
15660.0,0.17851853222054823
15672.0,0.178315375852824
15684.0,0.1780993666956078
15696.0,0.17787055203444355
15708.0,0.17762898191615892
15720.0,0.1773747091306205
15732.0,0.1771077891915065
15744.0,0.1768282803161062
15756.0,0.17653624340415738
15768.0,0.1762317420157315
15780.0,0.1759148423481785
15792.0,0.17558561321214317
15804.0,0.17524412600666378
15816.0,0.17489045469336803
15828.0,0.17452467576977673
15840.0,0.17414686824173076
15852.0,0.17375711359495408
15864.0,0.17335549576576745
15876.0,0.17294210111096767
15888.0,0.17251701837688738
15900.0,0.1720803386676507
15912.0,0.1716321554126413
15924.0,0.1711725643331981
15936.0,0.17070166340855636
15948.0,0.17021955284105014
15960.0,0.1697263350205941
15972.0,0.16922211448846175
15984.0,0.1687069979003786
15996.0,0.16818109398894798
16008.0,0.1676445135254282
16020.0,0.16709736928087993
16032.0,0.1665397759867028
16044.0,0.1659718502945806
16056.0,0.16539371073585427
16068.0,0.16480547768034323
16080.0,0.16420727329463405
16092.0,0.16359922149985767
16104.0,0.16298144792897473
16116.0,0.16235407988359007
16128.0,0.16171724629031714
16140.0,0.1610710776567128
16152.0,0.16041570602680424
16164.0,0.15975126493622827
16176.0,0.15907788936700518
16188.0,0.158395715701968
16200.0,0.1577048816788687
16212.0,0.15700552634418294
16224.0,0.15629779000663524
16236.0,0.15558181419046552
16248.0,0.15485774158845947
16260.0,0.1541257160147641
16272.0,0.15338588235751027
16284.0,0.15263838653126371
16296.0,0.15188337542932676
16308.0,0.15112099687591204
16320.0,0.15035139957820978
16332.0,0.1495747330783708
16344.0,0.14879114770542595
16356.0,0.14800079452716433
16368.0,0.14720382530199097
16380.0,0.14640039243078545
16392.0,0.14559064890878273
16404.0,0.14477474827749734
16416.0,0.14395284457671131
16428.0,0.143125092296547
16440.0,0.14229164632964542
16452.0,0.14145266192347047
16464.0,0.14060829463275884
16476.0,0.13975870027213635
16488.0,0.1389040348689202
16500.0,0.1380444546161266
16512.0,0.1371801158257036
16524.0,0.13631117488200795
16536.0,0.13543778819554492
16548.0,0.13456011215699026
16560.0,0.13367830309151188
16572.0,0.13279251721341015
16584.0,0.1319029105810942
16596.0,0.13100963905241217
16608.0,0.13011285824035235
16620.0,0.1292127234691322
16632.0,0.1283093897306925
16644.0,0.12740301164161197
16656.0,0.12649374340045913
16668.0,0.12558173874559705
16680.0,0.12466715091345573
16692.0,0.12375013259728776
16704.0,0.12283083590642167
16716.0,0.12190941232602695
16728.0,0.120986012677405
16740.0,0.12006078707881954
16752.0,0.11913388490687925
16764.0,0.11820545475848601
16776.0,0.11727564441336052
16788.0,0.11634460079715754
16800.0,0.11541246994518271
16812.0,0.11447939696672142
16824.0,0.1135455260099911
16836.0,0.11261100022772719
16848.0,0.11167596174341254
16860.0,0.11074055161816018
16872.0,0.10980490981825841
16884.0,0.10886917518338671
16896.0,0.10793348539551154
16908.0,0.10699797694846909
16920.0,0.10606278511824296
16932.0,0.10512804393394386
16944.0,0.10419388614949757
16956.0,0.10326044321604795
16968.0,0.10232784525508053
16980.0,0.10139622103227178
16992.0,0.10046569793206962
17004.0,0.09953640193300939
17016.0,0.09860845758376927
17028.0,0.09768198797996926
17040.0,0.09675711474171665
17052.0,0.09583395799190117
17064.0,0.094912636335242
17076.0,0.09399326683808905
17088.0,0.0930759650089798
17100.0,0.09216084477995336
17112.0,0.09124801848862228
17124.0,0.09033759686100261
17136.0,0.08942968899510269
17148.0,0.08852440234526983
17160.0,0.0876218427072943
17172.0,0.08672211420426998
17184.0,0.08582531927320954
17196.0,0.08493155865241281
17208.0,0.08404093136958618
17220.0,0.08315353473070984
17232.0,0.08226946430965096
17244.0,0.0813888139385186
17256.0,0.08051167569875715
17268.0,0.07963813991297466
17280.0,0.07876829513750111
17292.0,0.07790222815567248
17304.0,0.07704002397183567
17316.0,0.07618176580606881
17328.0,0.07532753508961146
17340.0,0.07447741146099915
17352.0,0.07363147276289568
17364.0,0.0727897950396169
17376.0,0.07195245253533947
17388.0,0.07111951769298722
17400.0,0.07029106115378823
17412.0,0.06946715175749481
17424.0,0.06864785654325867
17436.0,0.0678332407511536
17448.0,0.06702336782433684
17460.0,0.06621829941184108
17472.0,0.06541809537198823
17484.0,0.06462281377641603
17496.0,0.06383251091470858
17508.0,0.06304724129962101
17520.0,0.06226705767288932
17532.0,0.061492011011615264
17544.0,0.060722150535216624
17556.0,0.05995752371293286
17568.0,0.05919817627187573
17580.0,0.05844415220561481
17592.0,0.05769549378328707
17604.0,0.05695224155922033
17616.0,0.05621443438305928
17628.0,0.05548210941038386
17640.0,0.05475530211380833
17652.0,0.05403404629455043
17664.0,0.053318374094459296
17676.0,0.052608316008490516
17688.0,0.051903900897617844
17700.0,0.051205156002169114
17712.0,0.05051210695557547
17724.0,0.04982477779852227
17736.0,0.04914319099349002
17748.0,0.04846736743967355
17760.0,0.047797326488268115
17772.0,0.047133085958110325
17784.0,0.04647466215166235
17796.0,0.04582206987132766
17808.0,0.045175322436086664
17820.0,0.044534431698440194
17832.0,0.04389940806164943
17844.0,0.04327026049726025
17856.0,0.04264699656290058
17868.0,0.04202962242033883
17880.0,0.04141814285379179
17892.0,0.04081256128847073
17904.0,0.04021287980935357
17916.0,0.03961909918017206
17928.0,0.03903121886260237
17940.0,0.03844923703564769
17952.0,0.03787315061520146
17964.0,0.03730295527378033
17976.0,0.03673864546041516
17988.0,0.03618021442068938
18000.0,0.03562765421691368
18012.0,0.03508095574842589
18024.0,0.034540108772005675
18036.0,0.03400510192239302
18048.0,0.03347592273290005
18060.0,0.03295255765610578
18072.0,0.032434992084623464
18084.0,0.031923210371930154
18096.0,0.03141719585324872
18108.0,0.030916930866472028
18120.0,0.03042239677311965
18132.0,0.029933573979317476
18144.0,0.029450441956790425
18156.0,0.028972979263859305
18168.0,0.028501163566432074
18180.0,0.028034971658980837
18192.0,0.027574379485495362
18204.0,0.027119362160404503
18216.0,0.026669893989456742
18228.0,0.026225948490551734
18240.0,0.025787498414514026
18252.0,0.025354515765801347
18264.0,0.02492697182313923
18276.0,0.024504837160074112
18288.0,0.024088081665437678
18300.0,0.023676674563714507
18312.0,0.023270584435306135
18324.0,0.02286977923668422
18336.0,0.022474226320426127
18348.0,0.022083892455125775
18360.0,0.021698743845173802
18372.0,0.021318746150400143
18384.0,0.02094386450557297
18396.0,0.02057406353974818
18408.0,0.020209307395463387
18420.0,0.019849559747770723
18432.0,0.019494783823103268
18444.0,0.019144942417969497
18456.0,0.018799997917470782
18468.0,0.018459912313637094
18480.0,0.018124647223575967
18492.0,0.01779416390743039
18504.0,0.01746842328614103
18516.0,0.01714738595900877
18528.0,0.01683101222105333
18540.0,0.016519262080164316
18552.0,0.01621209527404091
18564.0,0.015909471286916752
18576.0,0.015611349366066663
18588.0,0.015317688538092032
18600.0,0.015028447624982007
18612.0,0.014743585259947468
18624.0,0.014463059903025417
18636.0,0.014186829856451038
18648.0,0.013914853279795325
18660.0,0.013647088204865987
18672.0,0.01338349255036976
18684.0,0.013124024136334176
18696.0,0.012868640698287314
18708.0,0.012617299901193748
18720.0,0.012369959353145629
18732.0,0.012126576618807432
18744.0,0.01188710923261352
18756.0,0.011651514711717416
18768.0,0.011419750568692271
18780.0,0.01119177432398157
18792.0,0.010967543518099915
18804.0,0.010747015723583312
18816.0,0.010530148556688821
18828.0,0.010316899688843561
18840.0,0.010107226857842962
18852.0,0.009901087878798554
18864.0,0.009698440654835553
18876.0,0.009499243187540682
18888.0,0.009303453587160669
18900.0,0.009111030082552285
18912.0,0.008921931030884407
18924.0,0.00873611492709323
18936.0,0.008553540413091462
18948.0,0.008374166286732638
18960.0,0.008197951510531787
18972.0,0.008024855220143633
18984.0,0.007854836732599834
18996.0,0.007687855554306642
19008.0,0.007523871388804647
19020.0,0.007362844144292143
19032.0,0.007204733940914016
19044.0,0.007049501117817808
19056.0,0.006897106239978997
19068.0,0.0067475101047974
19080.0,0.006600673748466801
19092.0,0.006456558452119839
19104.0,0.006315125747750519
19116.0,0.006176337423916419
19128.0,0.006040155531223023
19140.0,0.005906542387592557
19152.0,0.005775460583319708
19164.0,0.005646872985916817
19176.0,0.005520742744750993
19188.0,0.005397033295475797
19200.0,0.005275708364260141
19212.0,0.005156731971817059
19224.0,0.005040068437235107
19236.0,0.004925682381615156
19248.0,0.0048135387315153535
19260.0,0.004703602722207128
19272.0,0.004595839900745084
19284.0,0.004490216128853689
19296.0,0.004386697585633698
19308.0,0.0042852507700912494
19320.0,0.004185842503492581
19332.0,0.0040884399315474365
19344.0,0.003993010526424074
19356.0,0.00389952208859898
19368.0,0.0038079427485443185
19380.0,0.003718240968256118
19392.0,0.00363038554262632
19404.0,0.0035443456006617313
19416.0,0.0034600906065529458
19428.0,0.0033775903605963316
19440.0,0.0032968149999721666
19452.0,0.0032177349993819885
19464.0,0.003140321171548245
19476.0,0.0030645446675793084
19488.0,0.0029903769772029903
19500.0,0.0029177899288714624
19512.0,0.0028467556897408723
19524.0,0.0027772467655284372
19536.0,0.0027092360002502797
19548.0,0.002642696575842887
19560.0,0.002577602011671207
19572.0,0.0025139261639264736
19584.0,0.00245164322491657
19596.0,0.0023907277222520538
19608.0,0.0023311545179306573
19620.0,0.00227289880732321
19632.0,0.0022159361180639197
19644.0,0.0021602423088477782
19656.0,0.002105793568138057
19668.0,0.002052566412786617
19680.0,0.0020005376865698406
19692.0,0.0019496845586430154
19704.0,0.001899984521915786
19716.0,0.001851415391351511
19728.0,0.0018039553021930819
19740.0,0.0017575827081179388
19752.0,0.0017122763793248606
19764.0,0.0016680154005550847
19776.0,0.0016247791690503623
19788.0,0.001582547392450412
19800.0,0.00154130008663228
19812.0,0.0015010175734940625
19824.0,0.001461680478685344
19836.0,0.0014232697292868215
19848.0,0.001385766551441342
19860.0,0.0013491524679387524
19872.0,0.0013134092957567817
19884.0,0.0012785191435601613
19896.0,0.0012444644091602385
19908.0,0.001211227776937163
19920.0,0.001178792215226817
19932.0,0.0011471409736745484
19944.0,0.0011162575805577046
19956.0,0.0010861258400790502
19968.0,0.0010567298296329268
19980.0,0.0010280538970461764
19992.0,0.0010000826577956203
20004.0,0.000972800992204003
20016.0,0.000946194042616181
20028.0,0.0009202472105572952
20040.0,0.0008949461538747156
20052.0,0.0008702767838653745
20064.0,0.0008462252623901876
20076.0,0.000822777998977165
20088.0,0.0007999216479147427
20100.0,0.0007776431053369334
20112.0,0.0007559295063017289
20124.0,0.0007347682218642546
20136.0,0.0007141468561460714
20148.0,0.0006940532434020077
20160.0,0.0006744754450858811
20172.0,0.000655401746916389
20184.0,0.0006368206559444734
20196.0,0.0006187208976233507
20208.0,0.000601091412882443
20220.0,0.0005839213552063533
20232.0,0.0005672000877199996
20244.0,0.0005509171802810272
20256.0,0.0005350624065805246
20268.0,0.0005196257412530859
20280.0,0.0005045973569972005
20292.0,0.0004899676217069122
20304.0,0.0004757270956156929
20316.0,0.00046186652845338973
20328.0,0.00044837685661712245
20340.0,0.00043524920035695305
20352.0,0.00042247486097709755
20364.0,0.0004100453180534755
20376.0,0.0003979522266682937
20388.0,0.00038618741466239586
20400.0,0.00037474287990601823
20412.0,0.0003636107875886177
20424.0,0.00035278346752837795
20436.0,0.00034225341150196655
20448.0,0.0003320132705951244
20460.0,0.00032205585257459097
20472.0,0.00031237411928189163
20484.0,0.00030296118404945436
20496.0,0.0002938103091395025
20508.0,0.0002849149032061657
20520.0,0.0002762685187811937
20532.0,0.0002678648497836657
20544.0,0.0002596977290540434
20556.0,0.00025176112591289467
20568.0,0.00024404914374461003
20580.0,0.00023655601760638254
20592.0,0.0002292761118627288
20604.0,0.0002222039178457938
20616.0,0.00021533405154165175
20628.0,0.00020866125130282684
20640.0,0.00020218037558719575
20652.0,0.00019588640072345807
20664.0,0.00018977441870330182
20676.0,0.00018383963500040896
20688.0,0.00017807736641640217
20700.0,0.00017248303895382673
20712.0,0.00016705218571625298
20724.0,0.00016178044483554789
20736.0,0.00015666355742637286
20748.0,0.0001516973655679326
20760.0,0.00014687781031298667
20772.0,0.00014220092972413613
20784.0,0.0001376628569373577
20796.0,0.0001332598182527737
20808.0,0.00012898813125261015
20820.0,0.0001248442029462913
20832.0,0.00012082452794261427
20844.0,0.00011692568664891814
20856.0,0.00011314434349717233
20868.0,0.00010947724519687513
20880.0,0.00010592121901466523
20892.0,0.00010247317108052249
20904.0,9.913008472042957e-5
20916.0,9.588901881536401e-5
20928.0,9.274710618646716e-5
20940.0,8.970155200624258e-5
20952.0,8.674963223561921e-5
20964.0,8.388869208670637e-5
20976.0,8.111614451106972e-5
20988.0,7.842946871333723e-5
21000.0,7.582620868994822e-5
21012.0,7.330397179284684e-5
21024.0,7.086042731791415e-5
21036.0,6.849330511793349e-5
21048.0,6.620039423987002e-5
21060.0,6.397954158624738e-5
21072.0,6.182865060039636e-5
21084.0,5.974567997534318e-5
21096.0,5.7728642386109164e-5
21108.0,5.577560324517743e-5
21120.0,5.388467948089248e-5
21132.0,5.205403833854129e-5
21144.0,5.028189620387243e-5
21156.0,4.856651744880055e-5
21168.0,4.6906213299041706e-5
21180.0,4.529934072342626e-5
21192.0,4.374430134462699e-5
21204.0,4.2239540371046046e-5
21216.0,4.078354554959675e-5
21228.0,3.9374846139115194e-5
21240.0,3.8012011904140394e-5
21252.0,3.6693652128792525e-5
21264.0,3.5418414650484953e-5
21276.0,3.418498491320161e-5
21288.0,3.299208504006956e-5
21300.0,3.1838472924960114e-5
21312.0,3.0722941342847084e-5
21324.0,2.9644317078654778e-5
21336.0,2.8601460074324665e-5
21348.0,2.759326259383304e-5
21360.0,2.6618648405890715e-5
21372.0,2.5676571984055324e-5
21384.0,2.4766017723991247e-5
21396.0,2.3885999177607446e-5
21408.0,2.3035558303809842e-5
21420.0,2.221376473560236e-5
21432.0,2.1419715063272384e-5
21444.0,2.0652532133399815e-5
21456.0,1.9911364363426847e-5
21468.0,1.9195385071530602e-5
21480.0,1.8503791821539427e-5
21492.0,1.7835805782636664e-5
21504.0,1.7190671103597956e-5
21516.0,1.656765430130826e-5
21528.0,1.596604366330882e-5
21540.0,1.5385148664123918e-5
21552.0,1.4824299395121732e-5
21564.0,1.4282846007664043e-5
21576.0,1.37601581693018e-5
21588.0,1.3255624532777445e-5
21600.0,1.2768652217594533e-5
21612.0,1.2298666303920361e-5
21624.0,1.1845109338587572e-5
21636.0,1.1407440852963899e-5
21648.0,1.0985136892462634e-5
21660.0,1.0577689557466908e-5
21672.0,1.018460655544554e-5
21684.0,9.80541076403951e-6
21696.0,9.439639804900978e-6
21708.0,9.086845628070123e-6
21720.0,8.746594106676473e-6
21732.0,8.418464641755599e-6
21744.0,8.102049776973706e-6
21756.0,7.796954823055488e-6
21768.0,7.502797491714347e-6
21780.0,7.2192075388852285e-6
21792.0,6.945826417065029e-6
21804.0,6.682306936566231e-6
21816.0,6.428312935494349e-6
21828.0,6.183518958260855e-6
21840.0,5.9476099424469135e-6
21852.0,5.720280913836097e-6
21864.0,5.501236689436527e-6
21876.0,5.2901915883162975e-6
21888.0,5.086869150078401e-6
21900.0,4.8910018608043245e-6
21912.0,4.702330886298324e-6
21924.0,4.520605812466992e-6
21936.0,4.34558439267174e-6
21948.0,4.177032301894283e-6
21960.0,4.01472289755804e-6
21972.0,3.858436986851407e-6
21984.0,3.7079626004008767e-6
21996.0,3.563094772145421e-6
22008.0,3.423635325265621e-6
22020.0,3.289392664024029e-6
22032.0,3.1601815713758404e-6
22044.0,3.0358230122112037e-6
22056.0,2.9161439420937143e-6
22068.0,2.800977121361544e-6
22080.0,2.690160934460666e-6
22092.0,2.583539214381933e-6
22104.0,2.480961072076172e-6
22116.0,2.3822807307242706e-6
22128.0,2.2873573647411803e-6
22140.0,2.1960549433955845e-6
22152.0,2.108242078929174e-6
22164.0,2.023791879061742e-6
22176.0,1.942581803770882e-6
22188.0,1.8644935262371014e-6
22200.0,1.7894127978476103e-6
22212.0,1.7172293171542676e-6
22224.0,1.647836602683169e-6
22236.0,1.5811318694959057e-6
22248.0,1.517015909404286e-6
22260.0,1.4553929747427456e-6
22272.0,1.3961706656044885e-6
22284.0,1.3392598204497059e-6
22296.0,1.2845744099960756e-6
22308.0,1.2320314343037633e-6
22320.0,1.1815508229692197e-6
22332.0,1.133055338343837e-6
22344.0,1.086470481695602e-6
22356.0,1.0417244022336101e-6
22368.0,9.987478089172207e-7
22380.0,9.574738849734669e-7
22392.0,9.178382050480283e-7
22404.0,8.797786549169194e-7
22416.0,8.43235353687717e-7
22428.0,8.081505784208061e-7
22440.0,7.744686911028974e-7
22452.0,7.421360679065627e-7
22464.0,7.111010306712424e-7
22476.0,6.813137805426728e-7
22488.0,6.527263337092971e-7
22500.0,6.252924591756749e-7
22512.0,5.989676185144018e-7
22524.0,5.73708907539551e-7
22536.0,5.494749998460079e-7
22548.0,5.262260921605204e-7
22560.0,5.039238514516538e-7
22572.0,4.825313637471259e-7
22584.0,4.620130846084167e-7
22596.0,4.4233479121373524e-7
22608.0,4.2346353600176026e-7
22620.0,4.053676018297792e-7
22632.0,3.8801645860104655e-7
22644.0,3.7138072131742406e-7
22656.0,3.554321095144447e-7
22668.0,3.4014340803716897e-7
22680.0,3.2548842911621647e-7
22692.0,3.1144197570453586e-7
22704.0,2.9797980603647447e-7
22716.0,2.850785993717536e-7
22728.0,2.727159228880259e-7
22740.0,2.6087019968659836e-7
22752.0,2.4952067787695226e-7
22764.0,2.3864740070660026e-7
22776.0,2.2823117770373658e-7
22788.0,2.1825355680108707e-7
22800.0,2.0869679741019139e-7
22812.0,1.9954384441626335e-7
22824.0,1.907783030645856e-7
22836.0,1.8238441471021976e-7
22848.0,1.7434703340364122e-7
22860.0,1.6665160328564632e-7
22872.0,1.592841367656904e-7
22884.0,1.5223119345852857e-7
22896.0,1.4547985985475839e-7
22908.0,1.3901772970160197e-7
22920.0,1.328328850709105e-7
22932.0,1.2691387809209162e-7
22944.0,1.2124971332828254e-7
22956.0,1.1582983077475312e-7
22968.0,1.1064408945913707e-7
22980.0,1.0568275162369297e-7
22992.0,1.009364674704036e-7
23004.0,9.63962604502763e-8
23016.0,9.205351307879033e-8
23028.0,8.789995325996606e-8
23040.0,8.392764110207001e-8
23052.0,8.012895620849277e-8
23064.0,7.649658542782367e-8
23076.0,7.302351104765858e-8
23088.0,6.970299941713474e-8
23100.0,6.652858998366011e-8
23112.0,6.349408472975712e-8
23124.0,6.059353799637118e-8
23136.0,5.7821246679432236e-8
23148.0,5.5171740786861734e-8
23160.0,5.263977434362922e-8
23172.0,5.022031663284921e-8
23184.0,4.790854376129169e-8
23196.0,4.5699830538052855e-8
23208.0,4.3589742655485015e-8
