x,eta_pinn,eta_exact
1.4035087719298245,0.10838290084186147,0.044003886347535964
1.4085213032581454,0.10756843848937554,0.03754272180781572
1.413533834586466,0.10675192435238916,0.031869709566098664
1.418546365914787,0.10593346199960074,0.026918328294032692
1.4235588972431077,0.10511315315890883,0.022622244639060495
1.4285714285714286,0.1042910977207939,0.01891650646113726
1.4335839598997493,0.10346739374234801,0.01573851676332921
1.4385964912280702,0.10264213745196309,0.013028796423406633
1.443609022556391,0.10181542325463086,0.01073154929599077
1.4486215538847118,0.10098734373784325,0.008795047329068507
1.4536340852130325,0.10015798967806555,0.00717185608707037
1.4586466165413534,0.09932745004776491,0.005818922607389958
1.463659147869674,0.09849581202297006,0.0046975479863053385
1.468671679197995,0.09766316099134845,0.0037732666640517072
1.4736842105263157,0.09682958056077523,0.0030156532374759457
1.4786967418546366,0.09599515256837195,0.002398075951536011
1.4837092731829573,0.09515995709001836,0.001897413977586716
1.4887218045112782,0.09432407245029523,0.0014937533304349223
1.493734335839599,0.09348757523285102,0.0011700739405122202
1.4987468671679198,0.09265054029118228,0.0009119380921056733
1.5037593984962405,0.0918130407598079,0.0007071882495548879
1.5087719298245614,0.09097514806581747,0.0005456602837137421
1.5137844611528821,0.09013693194078856,0.0004189163225274116
1.518796992481203,0.08929846043304972,0.0003199999052325523
1.5238095238095237,0.08845979992028286,0.00024321482658769863
1.5288220551378446,0.0876210151224481,0.0001839280101624024
1.5338345864661653,0.08678216911501872,0.00013839593300954466
1.5388471177944862,0.08594332334251692,0.00010361351634521807
1.543859649122807,0.08510453763233018,7.7183972462708e-5
1.5488721804511278,0.08426587020880329,5.7207829463340626e-5
1.5538847117794485,0.0834273777076015,4.2189214868584885e-5
1.5588972431077694,0.08258911519030723,3.095744041206519e-5
1.5639097744360901,0.08175113615927687,2.2601969125802445e-5
1.568922305764411,0.08091349257271212,1.641894085423221e-5
1.5739348370927317,0.08007623485995845,1.1867565267219556e-5
1.5789473684210527,0.07923941193700827,8.534847167852608e-6
1.5839598997493733,0.07840307122220581,6.107275308173239e-6
1.5889724310776943,0.07756725865214248,4.348273737269329e-6
1.593984962406015,0.07673201869772091,3.08037708787014e-6
1.5989974937343359,0.07589739438040853,2.171243452102984e-6
1.6040100250626566,0.07506342728862644,1.5227576446314977e-6
1.6090225563909775,0.07423015759431377,1.0626021358960861e-6
1.6140350877192982,0.07339762406961843,7.377822627275886e-7
1.619047619047619,0.07256586410372871,5.096867748520199e-7
1.6240601503759398,0.07173491371982593,3.5034518173036967e-7
1.6290726817042607,0.07090480759215784,2.3961089572026486e-7
1.6340852130325814,0.07007557906321688,1.6305518203583764e-7
1.6390977443609023,0.06924726016101668,1.1040284829988492e-7
1.644110275689223,0.06841988161646519,7.437784304723261e-8
1.6491228070175439,0.06759347288082096,4.9856812675423974e-8
1.6541353383458646,0.0667680621432153,3.325240575753764e-8
1.6591478696741855,0.06594367634825989,2.2066795035055798e-8
1.6641604010025062,0.06512034121369784,1.4570453873465617e-8
1.669172932330827,0.0642980812481198,9.572481352028245e-9
1.6741854636591478,0.06347691976871962,6.257395520881662e-9
1.6791979949874687,0.06265687891908885,4.069867911575108e-9
1.6842105263157894,0.0618379796870438,2.633811266419524e-9
1.6892230576441103,0.06102024192248096,1.6959249021471263e-9
1.694235588972431,0.06020368435523481,1.086541234867941e-9
1.699248120300752,0.05938832461297018,6.926334118163288e-10
1.7042606516290726,0.058574179239052705,4.393172858539337e-10
1.7092731829573935,0.057761263710437896,2.7724950245757614e-10
